id,symbol,frequency,open,high,low,close,volume,amount,pre_close,bob,eob,position
687,SHSE.600000,1d,10.7011,10.8569,10.67,10.7074,17860552,309185673.0,10.7011,2016-12-14 00:00:00+08:00,2016-12-14 00:00:00+08:00,0
688,SHSE.600000,1d,10.6762,10.6762,10.4082,10.4082,30809613,517398943.0,10.7074,2016-12-15 00:00:00+08:00,2016-12-15 00:00:00+08:00,0
689,SHSE.600000,1d,10.4082,10.4892,10.3646,10.3833,14531366,242842108.0,10.4082,2016-12-16 00:00:00+08:00,2016-12-16 00:00:00+08:00,0
690,SHSE.600000,1d,10.377,10.4082,10.2898,10.296,8483493,140430889.0,10.3833,2016-12-19 00:00:00+08:00,2016-12-19 00:00:00+08:00,0
691,SHSE.600000,1d,10.296,10.3209,10.0467,10.1464,22525817,366213562.0,10.296,2016-12-20 00:00:00+08:00,2016-12-20 00:00:00+08:00,0
692,SHSE.600000,1d,10.134,10.2025,10.1277,10.1714,12638809,206022869.0,10.1464,2016-12-21 00:00:00+08:00,2016-12-21 00:00:00+08:00,0
693,SHSE.600000,1d,10.1714,10.1776,10.0592,10.0903,11499190,186428629.0,10.1714,2016-12-22 00:00:00+08:00,2016-12-22 00:00:00+08:00,0
694,SHSE.600000,1d,10.0779,10.109,10.0156,10.0903,11187906,180365980.0,10.0903,2016-12-23 00:00:00+08:00,2016-12-23 00:00:00+08:00,0
695,SHSE.600000,1d,10.0529,10.1464,9.9782,10.1277,14482456,233999583.0,10.0903,2016-12-26 00:00:00+08:00,2016-12-26 00:00:00+08:00,0
696,SHSE.600000,1d,10.1277,10.1714,10.0529,10.0592,10665824,172900199.0,10.1277,2016-12-27 00:00:00+08:00,2016-12-27 00:00:00+08:00,0
697,SHSE.600000,1d,10.0592,10.0903,9.9906,10.028,14441526,232406679.0,10.0592,2016-12-28 00:00:00+08:00,2016-12-28 00:00:00+08:00,0
698,SHSE.600000,1d,10.028,10.0654,9.9657,10.0156,11851308,190400022.0,10.028,2016-12-29 00:00:00+08:00,2016-12-29 00:00:00+08:00,0
699,SHSE.600000,1d,10.0156,10.1153,9.9969,10.1028,12262167,197653917.0,10.0156,2016-12-30 00:00:00+08:00,2016-12-30 00:00:00+08:00,0
700,SHSE.600000,1d,10.1028,10.2462,10.0779,10.1589,16237125,265043268.0,10.1028,2017-01-03 00:00:00+08:00,2017-01-03 00:00:00+08:00,0
701,SHSE.600000,1d,10.1527,10.1901,10.0841,10.1776,29658734,482612222.0,10.1589,2017-01-04 00:00:00+08:00,2017-01-04 00:00:00+08:00,0
702,SHSE.600000,1d,10.1589,10.2088,10.1215,10.1589,26437646,431449126.0,10.1776,2017-01-05 00:00:00+08:00,2017-01-05 00:00:00+08:00,0
703,SHSE.600000,1d,10.1589,10.1589,10.0529,10.0841,17195598,278864536.0,10.1589,2017-01-06 00:00:00+08:00,2017-01-06 00:00:00+08:00,0
704,SHSE.600000,1d,10.1215,10.1527,10.0529,10.0966,14908745,241579598.0,10.0841,2017-01-09 00:00:00+08:00,2017-01-09 00:00:00+08:00,0
705,SHSE.600000,1d,10.0841,10.1215,10.0592,10.0903,7996756,129458363.0,10.0966,2017-01-10 00:00:00+08:00,2017-01-10 00:00:00+08:00,0
706,SHSE.600000,1d,10.1215,10.1215,10.0654,10.0716,9193332,148793816.0,10.0903,2017-01-11 00:00:00+08:00,2017-01-11 00:00:00+08:00,0
707,SHSE.600000,1d,10.0841,10.0966,10.0405,10.0467,8296150,134057682.0,10.0716,2017-01-12 00:00:00+08:00,2017-01-12 00:00:00+08:00,0
708,SHSE.600000,1d,10.0342,10.1527,10.0342,10.1402,19034143,308468975.0,10.0467,2017-01-13 00:00:00+08:00,2017-01-13 00:00:00+08:00,0
709,SHSE.600000,1d,10.1153,10.3459,10.0342,10.3209,53304724,876414508.0,10.1402,2017-01-16 00:00:00+08:00,2017-01-16 00:00:00+08:00,0
710,SHSE.600000,1d,10.2586,10.3085,10.2025,10.2212,12555292,206230538.0,10.3209,2017-01-17 00:00:00+08:00,2017-01-17 00:00:00+08:00,0
711,SHSE.600000,1d,10.2337,10.3147,10.1963,10.2711,11478663,189191354.0,10.2212,2017-01-18 00:00:00+08:00,2017-01-18 00:00:00+08:00,0
712,SHSE.600000,1d,10.2399,10.3708,10.2399,10.3085,12180687,201675871.0,10.2711,2017-01-19 00:00:00+08:00,2017-01-19 00:00:00+08:00,0
713,SHSE.600000,1d,10.3334,10.3833,10.2835,10.3459,14288268,236958622.0,10.3085,2017-01-20 00:00:00+08:00,2017-01-20 00:00:00+08:00,0
714,SHSE.600000,1d,10.3833,10.402,10.2898,10.3272,14616540,242945923.0,10.3459,2017-01-23 00:00:00+08:00,2017-01-23 00:00:00+08:00,0
715,SHSE.600000,1d,10.3334,10.4082,10.3334,10.402,14985241,249503391.0,10.3272,2017-01-24 00:00:00+08:00,2017-01-24 00:00:00+08:00,0
716,SHSE.600000,1d,10.402,10.4331,10.3521,10.402,11284869,188172530.0,10.402,2017-01-25 00:00:00+08:00,2017-01-25 00:00:00+08:00,0
717,SHSE.600000,1d,10.402,10.4955,10.3521,10.4331,8602907,144343272.0,10.402,2017-01-26 00:00:00+08:00,2017-01-26 00:00:00+08:00,0
718,SHSE.600000,1d,10.483,10.5017,10.3583,10.3646,8174289,136532939.0,10.4331,2017-02-03 00:00:00+08:00,2017-02-03 00:00:00+08:00,0
719,SHSE.600000,1d,10.4394,10.4581,10.3833,10.3833,13455850,225037394.0,10.3646,2017-02-06 00:00:00+08:00,2017-02-06 00:00:00+08:00,0
720,SHSE.600000,1d,10.377,10.4331,10.3646,10.3895,14759284,246037892.0,10.3833,2017-02-07 00:00:00+08:00,2017-02-07 00:00:00+08:00,0
721,SHSE.600000,1d,10.3646,10.402,10.3085,10.3895,11238867,186815177.0,10.3895,2017-02-08 00:00:00+08:00,2017-02-08 00:00:00+08:00,0
722,SHSE.600000,1d,10.3957,10.4518,10.3396,10.4207,11393034,190339364.0,10.3895,2017-02-09 00:00:00+08:00,2017-02-09 00:00:00+08:00,0
723,SHSE.600000,1d,10.4456,10.4955,10.4082,10.4581,13985262,234489132.0,10.4207,2017-02-10 00:00:00+08:00,2017-02-10 00:00:00+08:00,0
724,SHSE.600000,1d,10.5204,10.5328,10.4581,10.5017,19992872,336932200.0,10.4581,2017-02-13 00:00:00+08:00,2017-02-13 00:00:00+08:00,0
725,SHSE.600000,1d,10.5141,10.5204,10.4331,10.4394,12987235,217924152.0,10.5017,2017-02-14 00:00:00+08:00,2017-02-14 00:00:00+08:00,0
726,SHSE.600000,1d,10.483,10.5515,10.4394,10.4955,25688032,433573962.0,10.4394,2017-02-15 00:00:00+08:00,2017-02-15 00:00:00+08:00,0
727,SHSE.600000,1d,10.5204,10.5391,10.4456,10.4581,16327832,274241728.0,10.4955,2017-02-16 00:00:00+08:00,2017-02-16 00:00:00+08:00,0
728,SHSE.600000,1d,10.4581,10.483,10.3396,10.3708,13863642,231623672.0,10.4581,2017-02-17 00:00:00+08:00,2017-02-17 00:00:00+08:00,0
729,SHSE.600000,1d,10.3583,10.5827,10.3583,10.5391,29949984,503858485.0,10.3708,2017-02-20 00:00:00+08:00,2017-02-20 00:00:00+08:00,0
730,SHSE.600000,1d,10.5204,10.645,10.4768,10.5204,17509118,296489045.0,10.5391,2017-02-21 00:00:00+08:00,2017-02-21 00:00:00+08:00,0
731,SHSE.600000,1d,10.5204,10.5328,10.4269,10.4394,17032277,285870629.0,10.5204,2017-02-22 00:00:00+08:00,2017-02-22 00:00:00+08:00,0
732,SHSE.600000,1d,10.4581,10.4892,10.3708,10.402,15011148,250909254.0,10.4394,2017-02-23 00:00:00+08:00,2017-02-23 00:00:00+08:00,0
733,SHSE.600000,1d,10.3895,10.4394,10.3833,10.4144,11594971,193610637.0,10.402,2017-02-24 00:00:00+08:00,2017-02-24 00:00:00+08:00,0
734,SHSE.600000,1d,10.402,10.4207,10.3022,10.3396,13732273,228302043.0,10.4144,2017-02-27 00:00:00+08:00,2017-02-27 00:00:00+08:00,0
735,SHSE.600000,1d,10.3334,10.3895,10.3022,10.3396,12097943,200661656.0,10.3396,2017-02-28 00:00:00+08:00,2017-02-28 00:00:00+08:00,0
736,SHSE.600000,1d,10.3334,10.3583,10.296,10.3209,16226984,268840218.0,10.3396,2017-03-01 00:00:00+08:00,2017-03-01 00:00:00+08:00,0
737,SHSE.600000,1d,10.3583,10.3583,10.215,10.2275,18996632,312626391.0,10.3209,2017-03-02 00:00:00+08:00,2017-03-02 00:00:00+08:00,0
738,SHSE.600000,1d,10.2337,10.2399,10.1714,10.1901,12429467,203315662.0,10.2275,2017-03-03 00:00:00+08:00,2017-03-03 00:00:00+08:00,0
739,SHSE.600000,1d,10.2025,10.3022,10.1901,10.2275,15703751,258165904.0,10.1901,2017-03-06 00:00:00+08:00,2017-03-06 00:00:00+08:00,0
740,SHSE.600000,1d,10.2088,10.2524,10.2025,10.2399,9319842,152969168.0,10.2275,2017-03-07 00:00:00+08:00,2017-03-07 00:00:00+08:00,0
741,SHSE.600000,1d,10.2212,10.2462,10.1901,10.215,10109647,165715073.0,10.2399,2017-03-08 00:00:00+08:00,2017-03-08 00:00:00+08:00,0
742,SHSE.600000,1d,10.2025,10.2212,10.109,10.109,17366025,282644706.0,10.215,2017-03-09 00:00:00+08:00,2017-03-09 00:00:00+08:00,0
743,SHSE.600000,1d,10.1153,10.1464,10.0779,10.1153,16396375,265663459.0,10.109,2017-03-10 00:00:00+08:00,2017-03-10 00:00:00+08:00,0
744,SHSE.600000,1d,10.1153,10.1838,10.0716,10.1838,17950147,291999358.0,10.1153,2017-03-13 00:00:00+08:00,2017-03-13 00:00:00+08:00,0
745,SHSE.600000,1d,10.1838,10.1901,10.1215,10.134,16988979,276642688.0,10.1838,2017-03-14 00:00:00+08:00,2017-03-14 00:00:00+08:00,0
746,SHSE.600000,1d,10.1215,10.1464,10.0779,10.1215,18900324,306175990.0,10.134,2017-03-15 00:00:00+08:00,2017-03-15 00:00:00+08:00,0
747,SHSE.600000,1d,10.1402,10.1901,10.1277,10.1527,19036545,310417986.0,10.1215,2017-03-16 00:00:00+08:00,2017-03-16 00:00:00+08:00,0
748,SHSE.600000,1d,10.1589,10.1714,10.0592,10.0966,21560354,350179470.0,10.1527,2017-03-17 00:00:00+08:00,2017-03-17 00:00:00+08:00,0
749,SHSE.600000,1d,10.1215,10.1277,10.0529,10.0592,15017806,242775930.0,10.0966,2017-03-20 00:00:00+08:00,2017-03-20 00:00:00+08:00,0
750,SHSE.600000,1d,10.0654,10.0716,9.9595,9.9719,31124617,499206643.0,10.0592,2017-03-21 00:00:00+08:00,2017-03-21 00:00:00+08:00,0
751,SHSE.600000,1d,9.9595,9.9595,9.785,9.8348,43811429,691677895.0,9.9719,2017-03-22 00:00:00+08:00,2017-03-22 00:00:00+08:00,0
752,SHSE.600000,1d,9.8473,9.9221,9.841,9.8971,22225660,352635979.0,9.8348,2017-03-23 00:00:00+08:00,2017-03-23 00:00:00+08:00,0
753,SHSE.600000,1d,9.8784,9.9719,9.866,9.947,19902006,316984958.0,9.8971,2017-03-24 00:00:00+08:00,2017-03-24 00:00:00+08:00,0
754,SHSE.600000,1d,9.9532,10.0529,9.9096,9.9969,18997369,304990151.0,9.947,2017-03-27 00:00:00+08:00,2017-03-27 00:00:00+08:00,0
755,SHSE.600000,1d,10.0405,10.0529,9.9532,9.9782,13212969,211750766.0,9.9969,2017-03-28 00:00:00+08:00,2017-03-28 00:00:00+08:00,0
756,SHSE.600000,1d,9.9782,10.0405,9.8473,9.8909,23446792,372794465.0,9.9782,2017-03-29 00:00:00+08:00,2017-03-29 00:00:00+08:00,0
757,SHSE.600000,1d,9.8971,9.9096,9.7974,9.8535,23645144,373665115.0,9.8909,2017-03-30 00:00:00+08:00,2017-03-30 00:00:00+08:00,0
758,SHSE.600000,1d,9.8348,10.0031,9.8286,9.9782,24187120,385793421.0,9.8535,2017-03-31 00:00:00+08:00,2017-03-31 00:00:00+08:00,0
759,SHSE.600000,1d,10.0031,10.0966,9.9034,10.0716,31036271,499121565.0,9.9782,2017-04-05 00:00:00+08:00,2017-04-05 00:00:00+08:00,0
760,SHSE.600000,1d,10.028,10.0841,9.9906,10.0342,22335442,359361840.0,10.0716,2017-04-06 00:00:00+08:00,2017-04-06 00:00:00+08:00,0
761,SHSE.600000,1d,10.0093,10.0716,9.9844,10.0342,20126948,323821647.0,10.0342,2017-04-07 00:00:00+08:00,2017-04-07 00:00:00+08:00,0
762,SHSE.600000,1d,10.0467,10.0467,9.9345,9.9532,16154024,258662668.0,10.0342,2017-04-10 00:00:00+08:00,2017-04-10 00:00:00+08:00,0
763,SHSE.600000,1d,9.9532,9.9657,9.8535,9.9034,18611375,295381671.0,9.9532,2017-04-11 00:00:00+08:00,2017-04-11 00:00:00+08:00,0
764,SHSE.600000,1d,9.8971,9.947,9.8161,9.9034,22210541,352357729.0,9.9034,2017-04-12 00:00:00+08:00,2017-04-12 00:00:00+08:00,0
765,SHSE.600000,1d,9.8971,9.9034,9.8036,9.8161,23426650,369388222.0,9.9034,2017-04-13 00:00:00+08:00,2017-04-13 00:00:00+08:00,0
766,SHSE.600000,1d,9.8223,9.8348,9.6104,9.6665,40156553,625510632.0,9.8161,2017-04-14 00:00:00+08:00,2017-04-14 00:00:00+08:00,0
767,SHSE.600000,1d,9.679,9.7226,9.5357,9.6977,36739448,566536789.0,9.6665,2017-04-17 00:00:00+08:00,2017-04-17 00:00:00+08:00,0
768,SHSE.600000,1d,9.6603,9.6728,9.5357,9.5357,22889980,351624622.0,9.6977,2017-04-18 00:00:00+08:00,2017-04-18 00:00:00+08:00,0
769,SHSE.600000,1d,9.5045,9.517,9.4172,9.4172,24455407,371021507.0,9.5357,2017-04-19 00:00:00+08:00,2017-04-19 00:00:00+08:00,0
770,SHSE.600000,1d,9.4235,9.4359,9.2864,9.2926,41061406,614436383.0,9.4172,2017-04-20 00:00:00+08:00,2017-04-20 00:00:00+08:00,0
771,SHSE.600000,1d,9.2988,9.3923,9.2552,9.3798,22688358,340453104.0,9.2926,2017-04-21 00:00:00+08:00,2017-04-21 00:00:00+08:00,0
772,SHSE.600000,1d,9.3798,9.4172,9.2926,9.3487,17627803,264649933.0,9.3798,2017-04-24 00:00:00+08:00,2017-04-24 00:00:00+08:00,0
773,SHSE.600000,1d,9.3611,9.411,9.3424,9.3798,12975919,195296862.0,9.3487,2017-04-25 00:00:00+08:00,2017-04-25 00:00:00+08:00,0
774,SHSE.600000,1d,9.3861,9.4172,9.3487,9.3798,14939871,225022668.0,9.3798,2017-04-26 00:00:00+08:00,2017-04-26 00:00:00+08:00,0
775,SHSE.600000,1d,9.3798,9.5045,9.3674,9.4796,22887645,345791526.0,9.3798,2017-04-27 00:00:00+08:00,2017-04-27 00:00:00+08:00,0
776,SHSE.600000,1d,9.4422,9.4858,9.3985,9.4796,15718509,238419161.0,9.4796,2017-04-28 00:00:00+08:00,2017-04-28 00:00:00+08:00,0
777,SHSE.600000,1d,9.4796,9.4858,9.4297,9.4484,12607509,191225527.0,9.4796,2017-05-02 00:00:00+08:00,2017-05-02 00:00:00+08:00,0
778,SHSE.600000,1d,9.4484,9.4484,9.3798,9.3985,14247943,215130847.0,9.4484,2017-05-03 00:00:00+08:00,2017-05-03 00:00:00+08:00,0
779,SHSE.600000,1d,9.3923,9.3923,9.2864,9.3362,19477788,291839737.0,9.3985,2017-05-04 00:00:00+08:00,2017-05-04 00:00:00+08:00,0
780,SHSE.600000,1d,9.3175,9.3362,9.0495,9.2988,40194577,592160198.0,9.3362,2017-05-05 00:00:00+08:00,2017-05-05 00:00:00+08:00,0
781,SHSE.600000,1d,9.2116,9.2864,9.0433,9.2614,43568576,638781010.0,9.2988,2017-05-08 00:00:00+08:00,2017-05-08 00:00:00+08:00,0
782,SHSE.600000,1d,9.1555,9.249,9.1368,9.1991,19225492,283864640.0,9.2614,2017-05-09 00:00:00+08:00,2017-05-09 00:00:00+08:00,0
783,SHSE.600000,1d,9.1991,9.2552,9.0682,9.1056,28359413,418201400.0,9.1991,2017-05-10 00:00:00+08:00,2017-05-10 00:00:00+08:00,0
784,SHSE.600000,1d,9.0807,9.2178,9.0682,9.1929,27312908,400313949.0,9.1056,2017-05-11 00:00:00+08:00,2017-05-11 00:00:00+08:00,0
785,SHSE.600000,1d,9.1929,9.492,9.1804,9.4796,45733426,687468466.0,9.1929,2017-05-12 00:00:00+08:00,2017-05-12 00:00:00+08:00,0
786,SHSE.600000,1d,9.517,9.6167,9.4484,9.517,29965820,458298668.0,9.4796,2017-05-15 00:00:00+08:00,2017-05-15 00:00:00+08:00,0
787,SHSE.600000,1d,9.492,9.5294,9.3985,9.517,24875396,377908567.0,9.517,2017-05-16 00:00:00+08:00,2017-05-16 00:00:00+08:00,0
788,SHSE.600000,1d,9.4983,9.5107,9.3923,9.4796,33434411,505883672.0,9.517,2017-05-17 00:00:00+08:00,2017-05-17 00:00:00+08:00,0
789,SHSE.600000,1d,9.411,9.4359,9.3175,9.3549,30657927,460669387.0,9.4796,2017-05-18 00:00:00+08:00,2017-05-18 00:00:00+08:00,0
790,SHSE.600000,1d,9.3736,9.3985,9.2926,9.3611,28610626,428236200.0,9.3549,2017-05-19 00:00:00+08:00,2017-05-19 00:00:00+08:00,0
791,SHSE.600000,1d,9.3611,9.3861,9.3051,9.3736,30227245,453230616.0,9.3611,2017-05-22 00:00:00+08:00,2017-05-22 00:00:00+08:00,0
792,SHSE.600000,1d,9.3487,9.7039,9.3362,9.6167,75400428,1154524439.0,9.3736,2017-05-23 00:00:00+08:00,2017-05-23 00:00:00+08:00,0
793,SHSE.600000,1d,9.5855,9.6728,9.4796,9.6416,70439028,1081376996.0,9.6167,2017-05-24 00:00:00+08:00,2017-05-24 00:00:00+08:00,0
794,SHSE.600000,1d,9.6448,10.6133,9.6201,10.6133,222373433,2803027082.0,9.6448,2017-05-25 00:00:00+08:00,2017-05-25 00:00:00+08:00,0
795,SHSE.600000,1d,10.5148,10.5969,10.2932,10.5395,176456630,2246593329.0,10.6133,2017-05-26 00:00:00+08:00,2017-05-26 00:00:00+08:00,0
796,SHSE.600000,1d,10.4656,10.7118,10.3917,10.5395,113009809,1450286642.0,10.5395,2017-05-31 00:00:00+08:00,2017-05-31 00:00:00+08:00,0
797,SHSE.600000,1d,10.4902,10.6462,10.4163,10.6051,96217055,1235216028.0,10.5395,2017-06-01 00:00:00+08:00,2017-06-01 00:00:00+08:00,0
798,SHSE.600000,1d,10.6133,10.679,10.4574,10.5805,80197701,1034450236.0,10.6051,2017-06-02 00:00:00+08:00,2017-06-02 00:00:00+08:00,0
799,SHSE.600000,1d,10.4984,10.5723,10.2686,10.5477,75876475,963227274.0,10.5805,2017-06-05 00:00:00+08:00,2017-06-05 00:00:00+08:00,0
800,SHSE.600000,1d,10.5066,10.5395,10.3917,10.5066,36104406,460469437.0,10.5477,2017-06-06 00:00:00+08:00,2017-06-06 00:00:00+08:00,0
801,SHSE.600000,1d,10.5148,10.6626,10.4902,10.5395,64395191,827766620.0,10.5066,2017-06-07 00:00:00+08:00,2017-06-07 00:00:00+08:00,0
802,SHSE.600000,1d,10.4738,10.5559,10.3999,10.5395,48194843,615876297.0,10.5395,2017-06-08 00:00:00+08:00,2017-06-08 00:00:00+08:00,0
803,SHSE.600000,1d,10.4984,10.835,10.482,10.6133,114434319,1489264558.0,10.5395,2017-06-09 00:00:00+08:00,2017-06-09 00:00:00+08:00,0
804,SHSE.600000,1d,10.5887,10.7857,10.4738,10.4902,73931192,955965931.0,10.6133,2017-06-12 00:00:00+08:00,2017-06-12 00:00:00+08:00,0
805,SHSE.600000,1d,10.4902,10.4902,10.3096,10.3343,52716070,665205801.0,10.4902,2017-06-13 00:00:00+08:00,2017-06-13 00:00:00+08:00,0
806,SHSE.600000,1d,10.3425,10.3753,10.1044,10.2276,55306982,687620409.0,10.3343,2017-06-14 00:00:00+08:00,2017-06-14 00:00:00+08:00,0
807,SHSE.600000,1d,10.1865,10.2276,10.0798,10.1619,37492860,462612620.0,10.2276,2017-06-15 00:00:00+08:00,2017-06-15 00:00:00+08:00,0
808,SHSE.600000,1d,10.1619,10.2276,10.0716,10.1373,47351062,586081485.0,10.1619,2017-06-16 00:00:00+08:00,2017-06-16 00:00:00+08:00,0
809,SHSE.600000,1d,10.1455,10.2029,10.0962,10.1783,32941278,407834844.0,10.1373,2017-06-19 00:00:00+08:00,2017-06-19 00:00:00+08:00,0
810,SHSE.600000,1d,10.1865,10.2111,10.0306,10.088,44645196,548932358.0,10.1783,2017-06-20 00:00:00+08:00,2017-06-20 00:00:00+08:00,0
811,SHSE.600000,1d,10.1783,10.1783,10.0634,10.1291,34000062,418820218.0,10.088,2017-06-21 00:00:00+08:00,2017-06-21 00:00:00+08:00,0
812,SHSE.600000,1d,10.1208,10.5395,10.088,10.3178,110259441,1392278622.0,10.1291,2017-06-22 00:00:00+08:00,2017-06-22 00:00:00+08:00,0
813,SHSE.600000,1d,10.3014,10.3835,10.1455,10.3753,68579079,858095944.0,10.3178,2017-06-23 00:00:00+08:00,2017-06-23 00:00:00+08:00,0
814,SHSE.600000,1d,10.3753,10.5231,10.3014,10.3753,60509162,766551256.0,10.3753,2017-06-26 00:00:00+08:00,2017-06-26 00:00:00+08:00,0
815,SHSE.600000,1d,10.3753,10.4492,10.285,10.4246,46687475,589020019.0,10.3753,2017-06-27 00:00:00+08:00,2017-06-27 00:00:00+08:00,0
816,SHSE.600000,1d,10.3917,10.5969,10.3425,10.4984,75349557,963202799.0,10.4246,2017-06-28 00:00:00+08:00,2017-06-28 00:00:00+08:00,0
817,SHSE.600000,1d,10.5148,10.5559,10.4246,10.4738,38994542,497489975.0,10.4984,2017-06-29 00:00:00+08:00,2017-06-29 00:00:00+08:00,0
818,SHSE.600000,1d,10.4246,10.4492,10.3343,10.3835,36566479,462244023.0,10.4738,2017-06-30 00:00:00+08:00,2017-06-30 00:00:00+08:00,0
819,SHSE.600000,1d,10.3753,10.3835,10.2358,10.3096,38778949,486264674.0,10.3835,2017-07-03 00:00:00+08:00,2017-07-03 00:00:00+08:00,0
820,SHSE.600000,1d,10.3014,10.3261,10.1865,10.3014,36659128,458434427.0,10.3096,2017-07-04 00:00:00+08:00,2017-07-04 00:00:00+08:00,0
821,SHSE.600000,1d,10.2604,10.3835,10.2358,10.3589,26470507,332542458.0,10.3014,2017-07-05 00:00:00+08:00,2017-07-05 00:00:00+08:00,0
822,SHSE.600000,1d,10.3589,10.441,10.2686,10.3917,37414241,471582088.0,10.3589,2017-07-06 00:00:00+08:00,2017-07-06 00:00:00+08:00,0
823,SHSE.600000,1d,10.3589,10.4163,10.3014,10.3425,24667294,311101536.0,10.3917,2017-07-07 00:00:00+08:00,2017-07-07 00:00:00+08:00,0
824,SHSE.600000,1d,10.3343,10.3753,10.2768,10.285,26411530,331940512.0,10.3425,2017-07-10 00:00:00+08:00,2017-07-10 00:00:00+08:00,0
825,SHSE.600000,1d,10.2686,10.6215,10.2686,10.5066,96835349,1238626601.0,10.285,2017-07-11 00:00:00+08:00,2017-07-11 00:00:00+08:00,0
826,SHSE.600000,1d,10.5066,10.72,10.4574,10.5559,80469025,1039614032.0,10.5066,2017-07-12 00:00:00+08:00,2017-07-12 00:00:00+08:00,0
827,SHSE.600000,1d,10.5231,10.9088,10.482,10.8924,110219238,1436784310.0,10.5559,2017-07-13 00:00:00+08:00,2017-07-13 00:00:00+08:00,0
828,SHSE.600000,1d,10.9499,11.3275,10.9499,11.1551,146865370,1991795315.0,10.8924,2017-07-14 00:00:00+08:00,2017-07-14 00:00:00+08:00,0
829,SHSE.600000,1d,11.1797,11.508,10.9006,11.2946,178661221,2448349167.0,11.1551,2017-07-17 00:00:00+08:00,2017-07-17 00:00:00+08:00,0
830,SHSE.600000,1d,11.2043,11.2618,10.9991,11.1223,69895876,946717556.0,11.2946,2017-07-18 00:00:00+08:00,2017-07-18 00:00:00+08:00,0
831,SHSE.600000,1d,11.1305,11.311,11.0648,11.2372,66108709,900014392.0,11.1223,2017-07-19 00:00:00+08:00,2017-07-19 00:00:00+08:00,0
832,SHSE.600000,1d,11.2208,11.2454,11.1058,11.1797,40017492,544175215.0,11.2372,2017-07-20 00:00:00+08:00,2017-07-20 00:00:00+08:00,0
833,SHSE.600000,1d,11.1715,11.1879,10.9827,11.0402,52272375,702999237.0,11.1797,2017-07-21 00:00:00+08:00,2017-07-21 00:00:00+08:00,0
834,SHSE.600000,1d,11.0402,11.2782,10.9663,11.2208,65820954,892033686.0,11.0402,2017-07-24 00:00:00+08:00,2017-07-24 00:00:00+08:00,0
835,SHSE.600000,1d,11.1797,11.2864,11.0073,11.0894,58478099,795769078.0,11.2208,2017-07-25 00:00:00+08:00,2017-07-25 00:00:00+08:00,0
836,SHSE.600000,1d,11.0402,11.2454,10.9663,10.9827,57495388,775489074.0,11.0894,2017-07-26 00:00:00+08:00,2017-07-26 00:00:00+08:00,0
837,SHSE.600000,1d,10.9827,11.0566,10.9006,10.9827,33612097,449548317.0,10.9827,2017-07-27 00:00:00+08:00,2017-07-27 00:00:00+08:00,0
838,SHSE.600000,1d,10.9745,11.073,10.917,11.0566,24954961,334111573.0,10.9827,2017-07-28 00:00:00+08:00,2017-07-28 00:00:00+08:00,0
839,SHSE.600000,1d,11.0402,11.0976,10.9253,10.9663,45083081,602638872.0,11.0566,2017-07-31 00:00:00+08:00,2017-07-31 00:00:00+08:00,0
840,SHSE.600000,1d,11.0155,11.073,10.9335,11.0238,64198064,860914609.0,10.9663,2017-08-01 00:00:00+08:00,2017-08-01 00:00:00+08:00,0
841,SHSE.600000,1d,11.032,11.1633,10.9909,11.032,61644148,830433621.0,11.0238,2017-08-02 00:00:00+08:00,2017-08-02 00:00:00+08:00,0
842,SHSE.600000,1d,11.0155,11.0155,10.7036,10.7365,78581867,1036842141.0,11.032,2017-08-03 00:00:00+08:00,2017-08-03 00:00:00+08:00,0
843,SHSE.600000,1d,10.7447,10.7529,10.5477,10.5641,63181971,818014678.0,10.7365,2017-08-04 00:00:00+08:00,2017-08-04 00:00:00+08:00,0
844,SHSE.600000,1d,10.5641,10.6298,10.5313,10.6133,29528429,380518686.0,10.5641,2017-08-07 00:00:00+08:00,2017-08-07 00:00:00+08:00,0
845,SHSE.600000,1d,10.5969,10.6133,10.5313,10.5641,23570298,303469941.0,10.6133,2017-08-08 00:00:00+08:00,2017-08-08 00:00:00+08:00,0
846,SHSE.600000,1d,10.5395,10.5723,10.4656,10.4738,32303821,413575784.0,10.5641,2017-08-09 00:00:00+08:00,2017-08-09 00:00:00+08:00,0
847,SHSE.600000,1d,10.4574,10.5723,10.4246,10.4984,44056044,563372040.0,10.4738,2017-08-10 00:00:00+08:00,2017-08-10 00:00:00+08:00,0
848,SHSE.600000,1d,10.441,10.4492,10.2276,10.4081,88890056,1118537328.0,10.4984,2017-08-11 00:00:00+08:00,2017-08-11 00:00:00+08:00,0
849,SHSE.600000,1d,10.3589,10.3671,10.2768,10.3096,45562027,572465225.0,10.4081,2017-08-14 00:00:00+08:00,2017-08-14 00:00:00+08:00,0
850,SHSE.600000,1d,10.3261,10.4738,10.3096,10.3343,62591905,792887783.0,10.3096,2017-08-15 00:00:00+08:00,2017-08-15 00:00:00+08:00,0
851,SHSE.600000,1d,10.3096,10.3096,10.2358,10.2522,33886531,423706578.0,10.3343,2017-08-16 00:00:00+08:00,2017-08-16 00:00:00+08:00,0
852,SHSE.600000,1d,10.2522,10.3014,10.2358,10.285,39091156,488847378.0,10.2522,2017-08-17 00:00:00+08:00,2017-08-17 00:00:00+08:00,0
