code,name,high,low,close,volume,amount,chg,turn,m_value,s_capital,pe,pb,ps,pm,vol,turn_std
002749.SZ,国光股份,0.4202900119006292,0.45851803307622513,0.43044074564926377,0.05754529440248433,0.050268308008600916,0.026969337979094076,0.801659930313589,4196058631.786547,435271383.3240418,23.623721951219537,3.1580527874564495,3.232795121951218,10.396716027874566,0.6728869298239176,0.9650341955785543
002787.SZ,华源控股,0.31345587405272385,0.3671566067450573,0.3339694718139235,0.07107337950863583,0.06747694412557637,0.044509233449477416,2.2093883275261343,1966041509.0188313,315976597.10278744,196.80524198606267,1.3174423344947725,0.9480449477351913,-20.914303135888503,0.6744874706690208,2.5390059144335284
002791.SZ,坚朗五金,0.38572575289606653,0.38764413354636956,0.3770201443911025,0.1665152186041087,0.19582525099467643,-0.07630662020905925,1.6414527874564457,41803745902.78745,321540000.0,82.24651027874566,9.750979442508694,5.642269686411146,125.61266550522656,0.6673744405733838,1.046594469595568
002799.SZ,环球印务,0.46572805621791225,0.4912616374463064,0.4592513419342691,0.11264160104605263,0.11422295175255145,0.00462020905923349,2.1324095818815363,3433605547.735192,251825644.59930313,33.70725644599304,4.492094425087108,1.443282578397214,-60.99690818815329,0.672251200236018,2.0027894882565738
002802.SZ,洪汇新材,0.28556080584502497,0.3526622993136845,0.29508781219142544,0.14701870739074938,0.0940919263300212,-0.0019466898954703994,1.465071428571429,2354764338.1055746,121390091.02787456,26.5968076655052,3.858982404181184,3.876284668989551,-191.25178797909413,0.6708486901064425,1.131787628815127
002803.SZ,吉宏股份,0.33369571992063407,0.3316090369486009,0.3312118413797651,0.152031228083501,0.1413368047401566,0.013621951219512216,4.935645121951217,7253654046.475398,380779706.1184669,24.151394250871085,3.8466482578397203,1.5239337979094079,-3.6675597560975537,0.6699562264736824,4.584655880319127
002812.SZ,恩捷股份,0.43202924690838806,0.44329064222574865,0.43603180798100966,0.14667741996471054,0.2252952569718101,0.0012244288224955004,1.157573110720563,170996207172.35135,891393113.4411248,81.14764112478039,12.927507205623897,28.913048506151124,-44.8952840070299,0.6679678433966919,0.615849895024551
002815.SZ,崇达技术,0.3443970103569658,0.42990708169693587,0.3718115048893541,0.09615178701749502,0.07968259759966359,0.0022560975609756373,1.945569860627178,11159438544.220146,892890366.7560976,21.25550261324042,2.5333970383275277,2.1731188153310113,57.36447648083622,0.6704108577029083,1.7923454145062414
002821.SZ,凯莱英,0.35176663037206346,0.3415200257391872,0.344664306991475,0.22824125421694508,0.2153000432211178,-0.02805749128919865,1.3920043554006978,75027851674.00052,292692049.3327526,71.89334442508711,9.413537282229967,19.02249285714284,24.535527874564384,0.6674342753083617,0.603851799223968
002832.SZ,比音勒芬,0.4278209155475491,0.438487490723442,0.43725116235146155,0.19502291579673436,0.16714503402449282,0.1603801393728223,0.9141493031358892,13541152728.377657,557525504.912892,21.87789268292685,4.236615331010449,5.2646162020905924,121.1963209059233,0.6693629880467329,0.4866858385404427
002833.SZ,弘亚数控,0.4091455176439912,0.41143599072772785,0.41026156035811046,0.09715222334538019,0.1663770495384776,0.001639547038327524,1.835298606271778,8400202287.488101,334544550.8832753,18.88428745644602,4.291589547038327,4.3533195121951245,30.281031184668958,0.6701340695492075,1.1784870741219007
002837.SZ,英维克,0.42361488291602234,0.42743214733947155,0.4049837183861101,0.18238605220599133,0.1844654063902997,0.2511820557491287,3.0311329268292684,11251271753.648115,371504519.1045296,59.45966219512197,6.406871428571431,5.313407142857145,-19.949354006968687,0.668894606196133,2.335785749317557
002847.SZ,盐津铺子,0.47299685935848995,0.47659734576952995,0.4626084128280926,0.11974140623550927,0.16801625111298693,0.08139024390243903,1.3464444250871088,12075521430.125963,129229842.23867595,59.3558789198606,13.076705923344958,5.4352980836237,15.159303484320557,0.6680698526828194,1.2168751521750623
002851.SZ,麦格米特,0.5722214987649429,0.5771141416260475,0.5824401190575746,0.15511232212789014,0.1528496745153586,0.027204878048780485,0.8140034843205578,14699482937.675037,498521628.8292683,36.08494686411147,4.698946341463408,3.792401742160277,122.0557893728223,0.6690929225859994,0.529330134308746
002867.SZ,周大生,0.4110919755729639,0.4459138950444313,0.421845099276497,0.17290851393686354,0.16991885011535454,0.0328095818815331,0.7974815331010454,18426107891.899967,1026701442.2334495,15.758171080139364,3.210754355400697,2.763243031358887,12.999829616724726,0.670081870303098,0.4301078854153033
002916.SZ,深南电路,0.3478154817556057,0.35075026440764256,0.3522482247604358,0.14955804205856846,0.15171493679459108,-0.029370383275261334,0.772501219512195,47146401578.12281,501623388.84494776,31.98193989547039,5.2240412891986105,3.6845153310104544,152.21460975609753,0.6680932504630352,0.5294723560559895
002928.SZ,华夏航空,0.31771230495713954,0.33157466245861333,0.31073918955188123,0.14207438535489417,0.1469379321462817,-0.003201916376306647,0.9428040069686403,12967499778.34509,1064289124.2439024,7.742945644599305,4.3444491289198615,3.3377571428571438,-4.811612891986087,0.6725713830607516,1.0590177936801688
002939.SZ,长城证券,0.34862594232051336,0.38722397247587403,0.34560321875561983,0.10703261712442985,0.08918885829948908,-0.03336951219512198,1.4661766550522657,33708632038.90942,3393741356.740418,24.830908885017415,1.6562893728223027,5.630574738675957,3.363675435540079,0.6730675927487934,1.8083194252529757
002961.SZ,瑞达期货,0.3766668244048744,0.4033738540804111,0.3704607585572593,0.11872094880238836,0.14597228498170184,-0.04677752613240416,2.021165331010451,8525310796.757192,445019897.4912892,24.28203397212541,4.05669703832753,5.183507142857149,-51.52170958188153,0.6696210294363102,1.765493624855888
002966.SZ,苏州银行,0.33801295285543387,0.35863253042468307,0.36270930309347815,0.24607955976387214,0.25913034246641187,0.0319862369337979,1.0823270034843204,24726662207.79939,3478546838.91115,7.918778919860621,0.7681885017421607,2.2952292682926863,8.406309581881537,0.674490523903786,0.5931163791804162
002967.SZ,广电计量,0.3794009506565,0.39334556201452975,0.3861442168546197,0.1125831047163228,0.13587982538613724,-0.06550923344947736,1.8505533101045306,14681698368.257355,567908772.8536586,68.07772177700353,6.106931707317075,7.209309581881534,-41.421865853658524,0.6697430406069269,1.3868976660413879
0039.HK,中国北大荒,0.2865715040972778,0.3110834395150388,0.28290556987399784,0.04016818561234659,0.0492268999282562,0.31087920962199345,0.11029570446735394,560102378.3006678,6254207759.28866,14.33573230240547,0.5190365979381439,0.0,0.0,2.4015412706020545,0.22008525346762584
0063.HK,中亚烯谷集团,0.5612797682900666,0.5330966559780131,0.5297696653628859,0.03881914608733481,0.030914555030379064,0.43147690677966094,0.010986440677966128,248988829.82583106,2819102084.0,-44.766506144067776,1.428333262711866,0.0,0.0,3.0249497730339177,0.026138183879504073
0069.HK,香格里拉(亚洲),0.4931725910564592,0.5540367418025919,0.5131113280654115,0.051591289926690195,0.0579679164198557,0.011890410958904111,0.04182123287671232,23570775108.71891,3585525056.0,-10.420880136986298,0.5238386986301365,0.0,0.0,0.6776345800884793,0.0480344101344856
0078.HK,REGAL INT'L,0.4407441200324408,0.44711139681486384,0.4393834359580803,0.025724077785866144,0.027965635357907713,0.0425273722627738,0.01188211678832117,2917893563.8570046,898782333.0,-7.21149051094891,0.23760273722627723,0.0,0.0,0.7150984387744235,0.033611076043550715
0157.HK,自然美,0.16002915362603376,0.5056097699547917,0.3970518599259337,0.011150687613325763,0.010086518904586025,0.40231814159292056,0.04603451327433633,1192224528.444956,2002100932.0,-117.04201769911519,1.969192920353983,0.0,0.0,1.0718568002890339,0.37370462293573525
0166.HK,新时代能源,0.2955293617925029,0.2988325031133253,0.30260982522437424,0.037463369905426626,0.03348089531582326,0.2401179794520547,0.08475000000000003,756063136.3023831,8776175508.547945,-3.431329280821917,0.779272945205479,0.0,0.0,1.92811343447116,0.2220204462637996
0333.HK,黛丽斯国际,0.4004297381019429,0.4205140189867428,0.424460714036238,0.045278410997419985,0.03354908343639335,-0.16735223880597017,0.04851611940298515,157121894.50559703,298998584.25373137,11.267876716417904,0.34046865671641824,0.0,0.0,0.822477839615887,0.10623063025914495
0338.HK,上海石油化工股份,0.45994504642233186,0.5109978180403134,0.46309651536585683,0.06901891268518533,0.06018692104961435,0.003139554794520621,0.5089972602739725,17254319016.51541,10821251500.0,-11.317490924657521,0.5003561643835613,0.2138970890410957,-19.991787842465744,0.6943611544153159,0.546544104729377
0400.HK,硬蛋创新,0.3332581777409454,0.3612876162182982,0.36454723001595407,0.0673466969121749,0.046495906457051296,0.07866797945205489,0.18079486301369857,3056120345.7455506,1408277196.041096,14.852077739726061,0.6401208904109591,0.0,0.0,0.6957755784591769,0.3162978379728949
0401.HK,万嘉集团,0.264268639726807,0.33015047249020424,0.35879433087322865,0.04317349063631011,0.04305573416584687,0.36898366533864535,0.06309322709163347,80544765.82403195,560222136.0,-139.18955019920313,0.5399043824701192,0.0,0.0,1.5612279240727425,0.16886171689860385
0413.HK,南华集团控股,0.3619777350192423,0.3452874331550802,0.3633053221288522,0.01927932193925358,0.02367678034959788,-0.3347422794117646,0.005962132352941171,1059648482.9029402,13221302172.0,14.321450735294118,0.16859154411764726,0.0,0.0,2.7117669783959877,0.02311804617403744
0417.HK,谢瑞麟,0.4710159195065512,0.4955033716332272,0.5342996945108237,0.03023743743144024,0.02800934265739338,0.2922142433234423,0.028053115727002906,270203528.85133517,249182030.0,187.65863531157282,0.2858011869436201,0.0,0.0,0.816138860108361,0.07216726188639842
0418.HK,方正控股,0.3566977837628098,0.4244021941737231,0.40836713928934776,0.01091469638644766,0.008772403207212471,0.17194323374340953,0.18940579964850598,703728572.3175995,1199746993.0,-31.981408611599278,0.6825210896309295,0.0,0.0,0.849203549827495,0.7977382828828444
0420.HK,福田实业,0.5326334728254123,0.5290532678173874,0.5390974230248842,0.07968578826629713,0.06799615005806646,-0.008308617594255066,0.04465780969479354,1356810829.7364454,1225026960.0,9.655301795332116,0.39575888689407407,0.0,0.0,0.7482980749297616,0.06448058653980812
0422.HK,越南制造加工出口,0.14760816326530624,0.14657385924207275,0.1496474074074073,0.06429843471292106,0.036011384852695734,0.3504559999999999,0.03160213333333333,260813981.44,907680000.0,-29.419628266666667,0.6187015999999991,0.0,0.0,1.2769182542771318,0.061237148347083485
0423.HK,经济日报集团,0.5435553669091417,0.5064059850493183,0.5435950160338797,0.0924321582571761,0.09161238288643823,0.08256642156862738,0.020039460784313706,497323794.11764705,431600000.0,16.39077647058822,0.5584571078431368,0.0,0.0,0.7719838410940661,0.027510813361240026
0426.HK,万华媒体,0.4490235374381715,0.42403846153846125,0.432357765691099,0.02597886614324354,0.03504363371131838,0.34369405594405633,0.11387482517482526,57746420.979020976,400900000.0,-3.7702286713286783,10.213634265734267,0.0,0.0,2.981251444191003,0.33047020439910074
0503.HK,朗生医药,0.4202789305726183,0.4453110427159116,0.4200470084982038,0.059924449893385405,0.03817481319383801,0.16924710144927535,0.1678874999999999,658690520.1323915,402462694.2173913,17.080347101449263,0.5413199275362329,0.0,0.0,0.7961517869371154,0.3117993954764989
0513.HK,恒和集团,0.34472401208989323,0.3472076776807122,0.3466923256634871,0.046773015498357676,0.04351518678155956,-0.1619859205776173,0.009649819494584835,283555730.3423826,1948243407.2924187,-18.98637761732857,0.127053068592058,0.0,0.0,0.9586689108750125,0.017234393537907663
0529.HK,SIS INT'L,0.35795908032006474,0.39998607898569366,0.4153463120020562,0.0185034423840394,0.019211435518894145,-0.3126455555555553,0.0739488888888889,467817898.87799996,277966666.0,4.324711111111112,0.14138444444444437,0.0,0.0,0.7461611017718108,0.42122498091793337
0538.HK,味千(中国),0.4064764397049218,0.4231120148251978,0.41287487936376693,0.042556017948958934,0.02966204468538932,0.010310563380281648,0.053833098591549285,1211954000.3894367,1091538820.0,2.7549644366197197,0.3335014084507042,0.0,0.0,0.739082638291735,0.08871415362965815
0543.HK,太平洋网络,0.45260431416973357,0.47211350333014745,0.44593036030313604,0.048576128935414346,0.053752671387352915,-0.01913462962962962,0.01795444444444444,1441481140.2877028,1134732433.6666667,571.5747055555566,1.2683214814814814,0.0,0.0,0.774678989213345,0.03462869249403779
0546.HK,阜丰集团,0.3770578441310979,0.3712689834790369,0.37511424344569594,0.09674685455253942,0.07855342991305608,0.15376232876712334,0.18610136986301373,9252550655.429232,2534360307.547945,6.433637842465755,0.6066308219178083,0.0,0.0,0.6842332668760671,0.18856873218078274
0568.HK,山东墨龙,0.2956398702235039,0.3609282926455959,0.3196944595552482,0.06666367544342805,0.05100421142265048,0.3693246575342471,1.9267172945205469,2813740803.4041095,797848400.0,-163.45710719178052,1.644843321917808,0.873460273972602,-3.438843321917826,0.6956815730470544,3.7990944554231567
0581.HK,中国东方集团,0.4570292927574057,0.4588359800744155,0.4506714971460509,0.06993433810571402,0.05451425197166078,-0.02506797945205474,0.1268044520547944,7539222106.917809,3722569000.0,3.2125398972602746,0.29116404109589056,0.0,0.0,0.6962498049020985,0.16165729494614434
0591.HK,中国高精密,0.1625434027777778,0.3385067114093961,0.37094155844155846,0.2745130687112455,0.18622455293853318,-7.506737500000001,5.183875,272992187.5,1037500000.0,-6.59533125,0.1387875,0.0,0.0,0.6817119758628553,4.619317386007014
0596.HK,浪潮数字企业,0.35330249540176234,0.3790483534428012,0.364042550097432,0.06124419232912598,0.058970424312518255,0.3128436643835616,0.4191868150684933,3702835009.503376,1141050867.9863014,14.709292636986307,1.8225458904109602,0.0,0.0,0.688141113028962,0.6680493930143337
0598.HK,中国外运,0.37748181435381517,0.44204094900671176,0.43816939330789517,0.13667871560218817,0.11976321136198455,0.06583287671232875,0.31816113013698605,19744007392.512844,7381793681.506849,4.7123414383561535,0.5144383561643838,0.19815976027397275,14.529397260273969,0.6873233764238238,0.2804599751231215
0630.HK,隽泰控股,0.2708553094233472,0.3066194468849769,0.32059723655855554,0.02559966134310738,0.026889579132396476,-0.3013472573839665,0.09027194092827003,218346229.05711168,1952454197.0168777,-7.730808016877637,1.9473860759493673,0.0,0.0,1.3985479574406443,0.3752272555002109
0650.HK,普达特科技,0.4568605851979344,0.6065019958252458,0.4986578029023039,0.01791585733301499,0.019141639066587127,0.06055645438898461,0.08661755593803781,7417508381.406131,7220146502.277108,-20.19066437177279,2.7155946643717743,0.0,0.0,0.7574111765016318,0.2576005603473285
0651.HK,中海重工,0.5587057010785824,0.49355932203389824,0.5201271186440678,0.06757566313663364,0.07113742302627384,0.3860169491525423,0.37013728813559316,47042231.6667627,365124360.8305085,-0.05096101694915253,-0.013240677966101696,0.0,0.0,1.727771936387185,0.7852567144260147
0656.HK,复星国际,0.4400121764990369,0.4924379201428635,0.45205639783460305,0.08821680572841034,0.14745864399117956,-0.10807900172117046,0.059843029259896666,70147364687.48793,8322042486.82272,10.644307056798628,0.4665216867469877,0.3238597246127368,0.0,0.6732334661209007,0.04775075092871355
0661.HK,中国大冶有色金属,0.3058645738087978,0.3133771643372379,0.286353208052999,0.06260939377519016,0.04135150053506668,0.045422279792746045,0.04270639032815195,1617247336.988687,17895579706.0,5.690819861830743,0.48877599309153735,0.0,0.0,1.9972105897170438,0.07527345541810172
0665.HK,海通国际,0.4558866155703807,0.47882749261196444,0.4713491695482958,0.12315355748775032,0.07488376595903658,-0.1094659246575342,0.1477499999999999,9279349324.553349,6286243577.482877,2.606165753424658,0.339259589041095,0.0,0.0,0.7102615069702148,0.12892866324379512
0669.HK,创科实业,0.4241065297697763,0.42433876254460146,0.43016158191876563,0.08858571654019776,0.12657230379184303,-0.0037315068493151138,0.28061660958904106,216238604368.60712,1834138912.7465754,29.152584246575316,6.358576198630137,0.0,0.0,0.6673199295876239,0.19987777203712062
0683.HK,嘉里建设,0.6858935349672883,0.6889524876085481,0.6791469598730776,0.08269020465783451,0.07046151528098854,0.04674716006884679,0.10435542168674694,30458976105.440968,1454267468.1032703,4.586280378657483,0.273134595524957,0.0,0.0,0.6691188934171918,0.08544452279031686
0686.HK,北京能源国际,0.4328912514318446,0.4752425433350408,0.5071481460386171,0.0400033107388905,0.047702171606390294,-0.0354601374570447,0.02391958762886597,5511888445.275712,22424093720.659794,10.643826460481089,0.8196472508591062,0.0,0.0,0.950838482990598,0.0456430036357905
0690.HK,联康生物科技集团,0.4686891385767794,0.5522373349103109,0.453283395755306,0.019082100172335137,0.025215150887741695,0.04565711610486894,0.05199737827715349,535887111.95793694,6376990394.191011,-25.78648370786517,2.8115792134831445,0.0,0.0,1.8642976559369564,0.17630419875794298
0698.HK,通达集团,0.3244590469602879,0.3277036559849647,0.3270225836709025,0.07594014311779955,0.07361219594678829,-0.18210222602739734,0.23055633561643837,2073921416.6969311,8887381391.232876,8.643345034246565,0.29830976027397216,0.0,0.0,1.1128242457177058,0.3422841747069484
0708.HK,恒大汽车,0.30399690485119957,0.30652368140923353,0.2957832428144263,0.046656374496362014,0.03208560039641839,-0.4161049833887041,0.4932784053156145,215389067823.58804,9869049411.960133,-28.85940764119602,-23.9131342192691,0.0,0.0,0.6733383866133738,0.9012135956764716
0723.HK,信保环球控股,0.19994990816496994,0.26710117196842814,0.21792035398229997,0.016031395522738193,0.012059850400980423,0.16857323008849573,0.11572610619469037,191538474.66128471,9111277238.336283,11.591213053097324,0.81036017699115,0.0,0.0,0.708204892350659,0.4451758712529016
0725.HK,恒都集团,0.44913429377172454,0.4328702617293219,0.42427267558146525,0.0549303554057413,0.05801883863892424,0.23705771812080548,0.03495503355704697,167098014.22818792,198958000.0,-22.877779865771803,0.3014973154362415,0.0,0.0,1.015703715337566,0.06504107479357116
0728.HK,中国电信,0.3882824065029046,0.4071023400870408,0.38252749782981527,0.03491094310763951,0.053124429270085885,0.16047294520547947,0.8777013698630138,263587409410.99127,88675030100.31506,8.955033561643834,0.5478890410958903,0.6204924657534243,-35.16492654109588,0.6894591298254363,1.2720974120836919
0733.HK,合富辉煌,0.381409542509641,0.40629731530982405,0.4117854362445265,0.00807192088815797,0.008795936907373507,0.14741270491803285,0.09818483606557359,1379935295.1067615,674149989.0,4.372103688524586,0.45100327868852436,0.0,0.0,0.7872052607236099,0.5655515474916487
0736.HK,中国置业投资,0.25264117474989317,0.3327787180281759,0.3177035392892583,0.023065015704875787,0.018208624409137092,-0.13797657266811286,0.18169088937093275,83380031.86191104,212979886.56182212,1.4824039045553117,0.1286895878524945,0.0,0.0,1.1674932341284847,0.6867138548151461
0753.HK,中国国航,0.4373233311589477,0.4278293647145352,0.44338542139163506,0.10382504127754336,0.09472511597619944,0.03817311643835616,0.3437029109589042,89668463294.24243,14760140814.359589,-4.251243493150682,1.5254679794520556,1.3345106164383553,-11.101000513698615,0.6746183862559442,0.2537798434910706
0767.HK,中基长寿科学,0.28286014721345937,0.2786016361894049,0.2827969727640779,0.03748979125574398,0.07284070933051799,-0.13380681818181817,0.39425297202797205,1149834716.9034617,3968199303.4527974,-42.610446503496505,2.4706954545454507,0.0,0.0,2.530254856498236,1.0675851498090105
0768.HK,开明投资,0.26866601114388705,0.3903449058316317,0.3858614086839526,0.03816959784922148,0.026985164130949903,0.40641504424778757,0.059434808259586996,58492178.35516228,1271732200.0,-45.62935398230087,0.5882259587020653,0.0,0.0,3.3971479820704578,0.15368725726342902
0776.HK,帝国科技集团,0.2513663014509916,0.2517510294583467,0.2562089242476648,0.06635347074832806,0.06093382842232917,0.12850709090909118,0.046654545454545455,3527299417.4545455,307916436.3636364,-38.868581636363714,-35.59115072727273,0.0,0.0,0.7059690463949595,0.07090916434199514
0799.HK,IGG,0.32894076725165095,0.3518008967208071,0.3527341709260984,0.12442814428368397,0.08048904224262605,-0.010524828767123448,0.46823133561643854,7183906191.777608,1196068885.8150685,1.8026587328767103,2.026792294520548,0.0,0.0,0.6770359316147777,0.4656777982630544
0800.HK,A8新媒体,0.49438591983555974,0.5088489208633091,0.5130741560597663,0.030887383375547636,0.0364755571556374,0.1531014388489205,0.10710485611510792,770071210.3272663,2716672915.769784,25.08769496402882,0.433236510791367,0.0,0.0,1.0082548422229844,0.30032956431493835
0810.HK,中国铸晨81,0.13093346292634053,0.12744277625257378,0.13422575707007417,0.020905868159017193,0.0344500325651314,0.6780774193548379,1.5502247983870967,485342423.00549394,211469483.58870968,-28.26867056451613,6.908925201612908,0.0,0.0,0.8318294051318232,4.403009929872465
0826.HK,天工国际,0.4166019731616599,0.41099271275424204,0.4121967297772577,0.03491781889914681,0.03172766941357174,-0.008222431506849235,0.3212008561643842,9565850171.232876,2760907534.2465754,13.87860924657534,1.3239071917808227,0.0,0.0,0.6816788811598398,0.5181583434972371
0830.HK,中国建筑兴业,0.5151363021331904,0.5144903622865459,0.5148971324564481,0.018736459600509202,0.015736021423108187,0.3364385273972598,0.08925907534246573,3780123615.410959,2193558698.630137,12.943576369863006,2.1558455479452068,0.0,0.0,0.724502980699031,0.2209286178576892
0831.HK,利亚零售,0.5508074534161488,0.5932990736875958,0.5823289372302307,0.020715194152113748,0.023542005482700648,0.11136407079646024,0.10829929203539827,617288227.2008156,776261965.1504425,4.51881787610619,1.0210764601769948,0.0,0.0,0.7609848305572638,0.32460648391038194
0833.HK,华讯,0.21861309167148232,0.3619938525460535,0.3416690648307404,0.011615017616481135,0.008282654153468589,-0.02847847025495749,0.02580283286118978,311471958.55563796,845608248.101983,2.497705382436264,0.664466855524077,0.0,0.0,0.914835535449527,0.11821404624911742
0839.HK,中教控股,0.4006383372126507,0.40095327170757167,0.40163439708430404,0.03837877443997685,0.03520727691368243,-0.00898698630136988,0.46604589041095906,25591998376.542023,2368969579.967466,20.207296061643834,1.9473801369863022,0.0,0.0,0.672183789052042,0.7271144815028875
0858.HK,精优药业,0.3428545029764655,0.3572863744653978,0.3494088190290734,0.010960697910556304,0.00945731292452392,0.027374683544303845,0.1289159132007234,247181320.07233274,2390000000.0,0.37359945750452034,0.21557739602169965,0.0,0.0,2.1032265873022817,0.6366922961397464
0860.HK,APOLLO出行,0.3952388428778894,0.4157848081751316,0.4178935688985625,0.06003884535011936,0.09117553081541624,-0.236107705479452,0.22364674657534217,3113624703.035311,8510781548.30137,6.470523458904135,0.836298116438356,0.0,0.0,0.8993284256451424,0.28227829659821874
0866.HK,中国秦发,0.3005421916762123,0.35691691691691724,0.34610207768744344,0.02192025579484781,0.015002333448007417,0.20505296296296313,0.07163314814814824,653029740.1048063,2493413985.0,-1.2578894444444424,-1.1010581481481476,0.0,0.0,1.3363462676233364,0.1942978210353565
0875.HK,中国金控,0.3118290356208572,0.30557375169906487,0.31043306136242954,0.04415097544349417,0.04699307100846312,0.5252646840148703,0.03209144981412639,1415151987.4432895,365854672.81598514,18.80456524163568,3.481740148698881,0.0,0.0,0.7894713474127434,0.05440839089133108
0882.HK,天津发展,0.4883693815960086,0.5098741861833244,0.49294712321802864,0.028245356406974117,0.025568298234425496,0.05537891986062718,0.05379442508710793,1755829402.5,1072770125.0,4.687914285714281,0.1421935540069683,0.0,0.0,0.7127584531603084,0.10756613309059368
0895.HK,东江环保,0.3659585632760004,0.38186746358762946,0.3708341133081001,0.03496429810432069,0.0401865734569608,-0.09529173838209981,0.15510137693631673,3096258513.472534,879656067.060241,6.782243029259907,0.5773662650602407,0.8620166953528393,-8.292240447504275,0.7068489565393746,0.32057969432247846
0902.HK,华能国际电力股份,0.4002263822489711,0.38147036010751045,0.3803724803489461,0.14731523617802508,0.14910137735187098,0.15565136986301373,0.990187499999999,56887847430.45566,15698093359.0,-1.7849029109589067,0.568186986301369,0.2912643835616437,49.791290924657574,0.6818543311365316,0.7296853601150949
0911.HK,前海健康,0.3120678259101077,0.36438767843726516,0.3167146820315839,0.032584514924431665,0.03328381051792635,0.003816666666666666,0.04333143939393942,174409832.7840909,1693845056.8181818,-78.19744905303044,0.26470018939393936,0.0,0.0,2.217580718218053,0.10820021709464538
0921.HK,海信家电,0.30036815068493156,0.3047017134956014,0.3008327339948531,0.07653273431563525,0.05278476501746604,0.116921404109589,0.23170941780821908,13807814811.525,1362725370.0,9.288211301369863,1.1641664383561652,0.23726609589041087,-17.101957020547957,0.6727266344119734,0.2567464049669797
0926.HK,碧生源,0.31444660290155063,0.33692996578921136,0.3203078983157794,0.026369619413207885,0.021300065974552525,-0.06978116197183101,0.10892165492957741,352015107.06815153,925889159.2253522,11.319647359154919,0.31834366197183084,0.0,0.0,0.7215176368509377,0.17595284713694906
0932.HK,顺腾国际控股,0.27159471356794024,0.2760877957941589,0.2732101756178491,0.04393880350504523,0.03033226453163301,0.05927039106145245,0.25627374301676004,486311115.9016765,2956065932.5139666,-2.5985830540037256,10.90521638733705,0.0,0.0,2.263893612043963,0.6167693254535919
0935.HK,龙翔集团(退市),0.6694750397790948,0.6653938414843097,0.6574583480376686,0.05238557669346495,0.05207469433467381,0.23589058823529402,0.031880000000000006,1312438372.7058823,1220628000.0,16.527428235294085,1.1453866666666659,0.0,0.0,0.7610621192362713,0.06568573138122627
0938.HK,民生国际,0.5198921597201995,0.5385146768125494,0.5520094562647754,0.05437830877886331,0.06055835504162247,0.484983282674772,0.009374468085106391,951293347.7749695,716731247.5714285,-2.64177811550152,4.704416109422493,0.0,0.0,0.8507624643146167,0.020247156193864968
0951.HK,超威动力,0.2868890886997849,0.3333499784971667,0.3029322129961997,0.022451179089872226,0.017917645475405173,-0.01831695205479447,0.16354897260273965,2454111273.66637,1104126979.0,3.53332996575342,0.38514674657534187,0.0,0.0,0.6975753909791819,0.3900467467242364
0968.HK,信义光能,0.31625178104909935,0.37517254408605144,0.364755501324086,0.1562753499018933,0.16507937349780216,-0.09637756849315074,0.4139421232876712,113449786962.35333,8876160234.760275,25.362011815068488,4.302382191780826,0.0,0.0,0.670706579602988,0.29864368330444435
0976.HK,齐合环保,0.3901644546147979,0.42956385336743286,0.3797535719772627,0.04606976224639096,0.02883107058234071,0.30020886956521753,0.1764993043478261,1207638419.810752,1605152291.0,-0.6197662608695661,0.25961599999999946,0.0,0.0,0.8133112658176711,0.3393714118135314
0980.HK,联华超市,0.32923383361126585,0.3614697559250086,0.35722298173660094,0.038460541524702366,0.03149884425002534,-0.16156031128404674,0.0733089494163424,858193003.8910506,1119600000.0,-2.0637579766536986,0.537969649805447,0.0,0.0,0.8606565082906708,0.1440067991601517
0983.HK,瑞安建业,0.40212616324027417,0.39732329210482586,0.4007739912258759,0.07461875375311904,0.08130685842826073,-0.01673240740740747,0.026134027777777787,496070358.1356484,374205951.037037,-18.517026157407408,0.163478240740741,0.0,0.0,0.7829841728084099,0.035042683611427955
0998.HK,中信银行,0.33000694036440337,0.35532691148682033,0.3406876538159532,0.2133680530685124,0.18341996907314023,0.08771438356164388,0.19719657534246576,178428668311.1131,48934842220.087326,2.9693517123287703,0.2933902397260272,0.8864190068493152,-3.881928424657545,0.6768687165830828,0.1092903650788018
2013.HK,微盟集团,0.2243316447638876,0.23995504128456335,0.22381206495485795,0.15842667045311054,0.0857090371038154,-0.064592808219178,1.6876429794520569,22505154607.619907,2536308396.6763697,-22.23276575342463,10.894017465753427,0.0,0.0,0.6741068839579182,1.3562274589830106
2020.HK,安踏体育,0.3947796045391504,0.3942772987180946,0.3986102091554552,0.04309075448092192,0.04705839577471597,-0.006151369863013731,0.3165138698630141,317309514379.6661,2711162577.910959,42.26148013698631,9.986336643835626,4.608016952054796,23.102377910958893,0.6673903206805248,0.3481124784652435
2252.HK,微创机器人-B,0.3129440225088639,0.3635758172965455,0.33017798517478464,0.05765735448952359,0.04306537502364446,-0.06087368421052631,0.1357942105263158,32634076132.921402,958436646.7894737,-49.5052768421053,16.76613684210527,0.0,0.0,0.6830282852098489,0.18959679176938404
2260.HK,环龙控股,0.32142857142857134,0.6366536324346568,0.5009109838625716,0.008992471898525312,0.00852681819526652,-0.0007389380530973522,0.18176327433628287,526785342.03539824,483183088.49557525,9.093292477876112,1.9038473451327436,0.0,0.0,0.9665838048625723,1.381790088713714
